case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Handle leads,2016-02-02T13:38:56.218520,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T15:45:50.376026,SYSTEM_W,2016-02-02T13:38:56.218520,2016-02-02T13:38:56.218520,0.0,False
Case_1,A_Accepted,2016-02-02T15:48:06.907266,User_17,2016-02-02T15:45:50.376026,2016-02-02T15:45:50.376026,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:48:47.885565,User_17,2016-02-02T15:48:06.907266,2016-02-02T15:48:06.907266,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:48:47.985565,User_17,2016-02-02T15:48:47.885565,2016-02-02T15:48:47.885565,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:48:58.117063,User_17,2016-02-02T15:48:47.985565,2016-02-02T15:48:47.985565,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:48:58.217063,User_17,2016-02-02T15:48:58.117063,2016-02-02T15:48:58.117063,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T15:49:29.103915,SYSTEM_W,2016-02-02T15:48:58.217063,2016-02-02T15:48:58.217063,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T16:03:36.078474,SYSTEM_W,2016-02-02T15:48:47.985565,2016-02-02T15:48:47.985565,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T16:44:49.302727,SYSTEM_W,2016-02-02T15:49:29.103915,2016-02-02T15:49:29.103915,0.0,False
Case_1,O_Returned,2016-02-02T16:51:00.758378,User_101,2016-02-02T16:44:49.302727,2016-02-02T16:44:49.302727,0.0,False
