case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Handle leads,2016-02-02T13:38:56.218520,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T15:45:50.376026,SYSTEM_W,2016-02-02T13:38:56.218520,2016-02-02T13:38:56.218520,0.0,False
Case_1,A_Accepted,2016-02-02T15:46:39.597037,User_17,2016-02-02T15:45:50.376026,2016-02-02T15:45:50.376026,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T16:02:35.095730,User_17,2016-02-02T15:46:39.597037,2016-02-02T15:46:39.597037,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T16:22:20.338613,User_1,2016-02-02T16:02:35.095730,2016-02-02T16:02:35.095730,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T16:23:15.986845,User_1,2016-02-02T16:22:20.338613,2016-02-02T16:22:20.338613,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T16:24:59.065966,User_1,2016-02-02T16:23:15.986845,2016-02-02T16:23:15.986845,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T16:41:10.741389,SYSTEM_W,2016-02-02T16:24:59.065966,2016-02-02T16:24:59.065966,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T16:41:12.258477,User_1,2016-02-02T16:41:10.741389,2016-02-02T16:41:10.741389,0.0,False
Case_1,END,2016-02-02T16:41:12.258477,,,,0.0,False
Case_10,A_Create Application,2016-02-01T12:39:38.285902,User_1,2016-02-01T12:39:38.185902,2016-02-01T12:39:38.185902,0.0,False
Case_10,A_Submitted,2016-02-02T13:38:58.780304,User_1,2016-02-01T12:39:38.285902,2016-02-02T13:38:58.421573,89960.135671,True
