case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Handle leads,2016-02-02T13:38:56.218520,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T14:05:20.154096,SYSTEM_W,2016-02-02T13:38:56.218520,2016-02-02T13:38:56.218520,0.0,False
Case_1,A_Accepted,2016-02-02T14:10:54.184899,User_15,2016-02-02T14:05:20.154096,2016-02-02T14:05:20.154096,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:11:19.338787,User_30,2016-02-02T14:10:54.184899,2016-02-02T14:10:54.184899,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:11:19.438787,User_30,2016-02-02T14:11:19.338787,2016-02-02T14:11:19.338787,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:14:48.434000,User_30,2016-02-02T14:11:19.438787,2016-02-02T14:11:19.438787,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:14:48.686747,User_30,2016-02-02T14:14:48.434000,2016-02-02T14:14:48.434000,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T14:40:00.119809,SYSTEM_W,2016-02-02T14:14:48.686747,2016-02-02T14:14:48.686747,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T14:40:00.319809,User_11,2016-02-02T14:40:00.119809,2016-02-02T14:40:00.119809,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T19:35:29.381055,SYSTEM_W,2016-02-02T14:11:19.438787,2016-02-02T14:11:19.438787,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T19:58:08.355803,SYSTEM_W,2016-02-02T19:35:29.381055,2016-02-02T19:35:29.381055,0.0,False
