case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Handle leads,2016-02-02T13:38:56.218520,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T15:45:50.376026,SYSTEM_W,2016-02-02T13:38:56.218520,2016-02-02T13:38:56.218520,0.0,False
Case_1,A_Accepted,2016-02-02T15:49:33.242110,User_2,2016-02-02T15:45:50.376026,2016-02-02T15:45:50.376026,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:51:46.701863,User_2,2016-02-02T15:49:33.242110,2016-02-02T15:49:33.242110,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:52:39.827420,User_2,2016-02-02T15:51:46.701863,2016-02-02T15:51:46.701863,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:52:49.546395,User_2,2016-02-02T15:52:39.827420,2016-02-02T15:52:39.827420,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:52:50.227240,User_2,2016-02-02T15:52:49.546395,2016-02-02T15:52:49.546395,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T15:55:01.661793,SYSTEM_W,2016-02-02T15:52:50.227240,2016-02-02T15:52:50.227240,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T15:55:01.861793,User_101,2016-02-02T15:55:01.661793,2016-02-02T15:55:01.661793,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T16:23:26.423996,SYSTEM_W,2016-02-02T15:52:39.827420,2016-02-02T15:52:39.827420,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T16:24:35.114330,SYSTEM_W,2016-02-02T16:23:26.423996,2016-02-02T16:23:26.423996,0.0,False
