case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Handle leads,2016-02-02T13:38:56.218520,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T15:45:50.376026,SYSTEM_W,2016-02-02T13:38:56.218520,2016-02-02T13:38:56.218520,0.0,False
Case_1,A_Accepted,2016-02-02T15:49:14.521953,User_1,2016-02-02T15:45:50.376026,2016-02-02T15:45:50.376026,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:49:51.415265,User_1,2016-02-02T15:49:14.521953,2016-02-02T15:49:14.521953,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:49:51.515265,User_1,2016-02-02T15:49:51.415265,2016-02-02T15:49:51.415265,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:52:43.163457,User_1,2016-02-02T15:49:51.515265,2016-02-02T15:49:51.515265,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:52:43.871374,User_1,2016-02-02T15:52:43.163457,2016-02-02T15:52:43.163457,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T15:56:28.185579,SYSTEM_W,2016-02-02T15:49:51.515265,2016-02-02T15:49:51.515265,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T15:56:28.385579,User_1,2016-02-02T15:56:28.185579,2016-02-02T15:56:28.185579,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T16:25:27.695375,SYSTEM_W,2016-02-02T15:52:43.871374,2016-02-02T15:52:43.871374,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-05T15:15:43.849266,SYSTEM_W,2016-02-02T16:25:27.695375,2016-02-02T16:25:27.695375,0.0,False
