case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Complete application & A_Concept,2016-02-02T14:15:37.155765,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,A_Accepted,2016-02-02T14:20:01.245845,User_2,2016-02-02T14:15:37.155765,2016-02-02T14:15:37.155765,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:20:40.062819,User_2,2016-02-02T14:20:01.245845,2016-02-02T14:20:01.245845,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:20:40.162819,User_11,2016-02-02T14:20:40.062819,2016-02-02T14:20:40.062819,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:24:37.799056,User_11,2016-02-02T14:20:40.162819,2016-02-02T14:20:40.162819,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:24:37.906720,User_11,2016-02-02T14:24:37.799056,2016-02-02T14:24:37.799056,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T15:30:04.324659,SYSTEM_W,2016-02-02T14:24:37.906720,2016-02-02T14:24:37.906720,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T15:30:55.122547,SYSTEM_W,2016-02-02T15:30:04.324659,2016-02-02T15:30:04.324659,0.0,False
Case_1,O_Returned,2016-02-02T16:36:36.338975,User_2,2016-02-02T15:30:55.122547,2016-02-02T15:30:55.122547,0.0,False
Case_1,A_Incomplete,2016-02-02T16:37:15.878840,User_17,2016-02-02T16:36:36.338975,2016-02-02T16:36:36.338975,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T17:15:56.182798,SYSTEM_W,2016-02-02T14:20:40.162819,2016-02-02T14:20:40.162819,0.0,False
