case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Handle leads,2016-02-02T13:38:56.218520,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T15:45:50.376026,SYSTEM_W,2016-02-02T13:38:56.218520,2016-02-02T13:38:56.218520,0.0,False
Case_1,A_Accepted,2016-02-02T15:52:03.459705,User_115,2016-02-02T15:45:50.376026,2016-02-02T15:45:50.376026,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:52:29.577841,User_1,2016-02-02T15:52:03.459705,2016-02-02T15:52:03.459705,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:52:32.184959,User_1,2016-02-02T15:52:29.577841,2016-02-02T15:52:29.577841,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T15:55:11.949459,SYSTEM_W,2016-02-02T15:52:32.184959,2016-02-02T15:52:32.184959,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:55:53.758112,User_1,2016-02-02T15:55:11.949459,2016-02-02T15:55:11.949459,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:55:53.858112,User_1,2016-02-02T15:55:53.758112,2016-02-02T15:55:53.758112,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T16:00:43.446305,SYSTEM_W,2016-02-02T15:55:53.858112,2016-02-02T15:55:53.858112,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T16:00:44.267683,User_1,2016-02-02T16:00:43.446305,2016-02-02T16:00:43.446305,0.0,False
Case_1,END,2016-02-02T16:00:44.267683,,,,0.0,False
Case_10,A_Create Application,2016-02-01T12:39:38.285902,User_1,2016-02-01T12:39:38.185902,2016-02-01T12:39:38.185902,0.0,False
