case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Handle leads,2016-02-02T13:38:56.218520,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T15:45:50.376026,SYSTEM_W,2016-02-02T13:38:56.218520,2016-02-02T13:38:56.218520,0.0,False
Case_1,A_Accepted,2016-02-02T15:50:58.632086,User_19,2016-02-02T15:45:50.376026,2016-02-02T15:45:50.376026,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:51:02.348241,User_1,2016-02-02T15:50:58.632086,2016-02-02T15:50:58.632086,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:51:04.423306,User_1,2016-02-02T15:51:02.348241,2016-02-02T15:51:02.348241,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:51:07.128694,User_1,2016-02-02T15:51:04.423306,2016-02-02T15:51:04.423306,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:51:08.214118,User_1,2016-02-02T15:51:07.128694,2016-02-02T15:51:07.128694,0.0,False
Case_1,W_Call after offers & A_Complete,2016-04-02T15:53:28.636887,SYSTEM_W,2016-02-02T15:51:08.214118,2016-02-02T15:51:08.214118,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-04-02T15:53:28.836887,User_1,2016-04-02T15:53:28.636887,2016-04-02T15:53:28.636887,0.0,False
Case_1,END,2016-04-02T15:53:28.836887,,,,0.0,False
Case_10,A_Create Application,2016-02-01T12:39:38.285902,User_1,2016-02-01T12:39:38.185902,2016-02-01T12:39:38.185902,0.0,False
Case_10,A_Submitted,2016-02-02T13:38:58.780304,User_1,2016-02-01T12:39:38.285902,2016-02-02T13:38:58.421573,89960.135671,True
