case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Complete application & A_Concept,2016-02-02T14:15:37.155765,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,A_Accepted,2016-02-02T14:20:11.626613,User_101,2016-02-02T14:15:37.155765,2016-02-02T14:15:37.155765,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:20:17.354500,User_101,2016-02-02T14:20:11.626613,2016-02-02T14:20:11.626613,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:24:13.076593,User_101,2016-02-02T14:20:17.354500,2016-02-02T14:20:17.354500,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T14:25:48.143265,SYSTEM_W,2016-02-02T14:24:13.076593,2016-02-02T14:24:13.076593,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T14:25:48.343265,User_38,2016-02-02T14:25:48.143265,2016-02-02T14:25:48.143265,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:32:32.356871,User_101,2016-02-02T14:24:13.076593,2016-02-02T14:24:13.076593,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:32:32.456871,User_38,2016-02-02T14:32:32.356871,2016-02-02T14:32:32.356871,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T14:41:15.232822,SYSTEM_W,2016-02-02T14:32:32.456871,2016-02-02T14:32:32.456871,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T14:41:19.100244,User_38,2016-02-02T14:41:15.232822,2016-02-02T14:41:15.232822,0.0,False
Case_1,END,2016-02-02T14:41:19.100244,,,,0.0,False
Case_10,A_Create Application,2016-02-01T12:39:38.285902,User_1,2016-02-01T12:39:38.185902,2016-02-01T12:39:38.185902,0.0,False
