case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Complete application & A_Concept,2016-02-02T14:15:37.155765,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,A_Accepted,2016-02-02T14:19:15.920276,User_11,2016-02-02T14:15:37.155765,2016-02-02T14:15:37.155765,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:19:21.621843,User_11,2016-02-02T14:19:15.920276,2016-02-02T14:19:15.920276,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:19:22.067278,User_11,2016-02-02T14:19:21.621843,2016-02-02T14:19:21.621843,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:24:23.658688,User_11,2016-02-02T14:19:22.067278,2016-02-02T14:19:22.067278,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:24:23.773390,User_11,2016-02-02T14:24:23.658688,2016-02-02T14:24:23.658688,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T14:27:32.362790,SYSTEM_W,2016-02-02T14:19:22.067278,2016-02-02T14:19:22.067278,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T14:27:32.562790,User_11,2016-02-02T14:27:32.362790,2016-02-02T14:27:32.362790,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-04T08:18:09.525968,SYSTEM_W,2016-02-02T14:24:23.773390,2016-02-02T14:24:23.773390,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-06T07:35:36.013393,SYSTEM_W,2016-02-04T08:18:09.525968,2016-02-04T08:18:09.525968,0.0,False
Case_1,O_Returned,2016-02-06T07:50:16.862468,User_119,2016-02-06T07:35:36.013393,2016-02-06T07:35:36.013393,0.0,False
