case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Complete application & A_Concept,2016-02-02T14:15:37.155765,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,A_Accepted,2016-02-02T14:20:11.626613,User_68,2016-02-02T14:15:37.155765,2016-02-02T14:15:37.155765,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:21:09.179110,User_34,2016-02-02T14:20:11.626613,2016-02-02T14:20:11.626613,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:21:09.721302,User_34,2016-02-02T14:21:09.179110,2016-02-02T14:21:09.179110,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:21:24.787302,User_34,2016-02-02T14:21:09.721302,2016-02-02T14:21:09.721302,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:21:27.304717,User_34,2016-02-02T14:21:24.787302,2016-02-02T14:21:24.787302,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T14:27:11.805213,SYSTEM_W,2016-02-02T14:21:27.304717,2016-02-02T14:21:27.304717,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T16:11:54.040602,SYSTEM_W,2016-02-02T14:27:11.805213,2016-02-02T14:27:11.805213,0.0,False
Case_1,O_Returned,2016-02-02T16:13:11.500976,User_101,2016-02-02T16:11:54.040602,2016-02-02T16:11:54.040602,0.0,False
Case_1,END,2016-02-02T16:13:11.500976,,,,0.0,False
Case_10,A_Create Application,2016-02-01T12:39:38.285902,User_1,2016-02-01T12:39:38.185902,2016-02-01T12:39:38.185902,0.0,False
Case_10,A_Submitted,2016-02-02T13:38:58.780304,User_1,2016-02-01T12:39:38.285902,2016-02-02T13:38:58.421573,89960.135671,True
