case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Complete application & A_Concept,2016-02-02T14:15:37.155765,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,A_Accepted,2016-02-02T14:21:14.251746,User_68,2016-02-02T14:15:37.155765,2016-02-02T14:15:37.155765,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:21:21.239573,User_1,2016-02-02T14:21:14.251746,2016-02-02T14:21:14.251746,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:22:32.958990,User_1,2016-02-02T14:21:21.239573,2016-02-02T14:21:21.239573,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:23:33.487354,User_1,2016-02-02T14:22:32.958990,2016-02-02T14:22:32.958990,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:24:08.803373,User_1,2016-02-02T14:23:33.487354,2016-02-02T14:23:33.487354,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T14:26:20.809306,SYSTEM_W,2016-02-02T14:24:08.803373,2016-02-02T14:24:08.803373,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T14:36:46.720855,SYSTEM_W,2016-02-02T14:26:20.809306,2016-02-02T14:26:20.809306,0.0,False
Case_1,O_Returned,2016-02-02T14:37:33.702574,User_30,2016-02-02T14:36:46.720855,2016-02-02T14:36:46.720855,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T14:48:21.474508,SYSTEM_W,2016-02-02T14:22:32.958990,2016-02-02T14:22:32.958990,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T14:48:28.164709,SYSTEM_W,2016-02-02T14:48:21.474508,2016-02-02T14:48:21.474508,0.0,False
