case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Complete application & A_Concept,2016-02-02T14:15:37.155765,SYSTEM_W,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,A_Accepted,2016-02-02T14:17:15.073311,User_2,2016-02-02T14:15:37.155765,2016-02-02T14:15:37.155765,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:22:36.718965,User_11,2016-02-02T14:17:15.073311,2016-02-02T14:17:15.073311,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T14:22:36.818965,User_11,2016-02-02T14:22:36.718965,2016-02-02T14:22:36.718965,0.0,False
Case_1,W_Call after offers & A_Complete,2016-03-21T22:13:23.658737,SYSTEM_W,2016-02-02T14:22:36.818965,2016-02-02T14:22:36.818965,0.0,False
Case_1,W_Validate application & A_Validating,2016-03-21T22:30:03.243740,SYSTEM_W,2016-03-21T22:13:23.658737,2016-03-21T22:13:23.658737,0.0,False
Case_1,O_Create Offer & O_Created,2016-03-22T06:16:05.180459,User_87,2016-03-21T22:13:23.658737,2016-03-22T06:16:00,28956.341263,True
Case_1,O_Returned,2016-03-22T06:17:08.430214,User_87,2016-03-21T22:30:03.243740,2016-03-22T06:16:05.180459,27961.936719,True
Case_1,O_Sent (mail and online),2016-03-22T06:17:08.530214,User_87,2016-03-22T06:16:05.180459,2016-03-22T06:17:08.430214,63.249755,True
Case_1,A_Incomplete,2016-03-22T06:19:51.396151,User_87,2016-03-22T06:17:08.430214,2016-03-22T06:17:08.530214,0.1,True
Case_1,A_Validating,2016-03-22T06:19:58.932897,User_87,2016-03-22T06:19:51.396151,2016-03-22T06:19:51.396151,0.0,False
