case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-07T19:06:54.624586,User_1,2016-02-01T10:00:00.117497,2016-02-07T19:06:54.399691,551214.282194,True
Case_1,W_Complete application & A_Concept,2016-02-07T20:08:41.022262,User_48,2016-02-07T19:06:54.624586,2016-02-07T19:06:54.624586,0.0,False
Case_1,A_Accepted,2016-02-08T07:24:38.970091,User_1,2016-02-07T20:08:41.022262,2016-02-08T07:21:20.106843,40359.084581,True
Case_1,O_Create Offer & O_Created,2016-02-08T08:07:47.362624,User_1,2016-02-08T07:24:38.970091,2016-02-08T08:07:40.100489,2581.130398,True
Case_1,O_Sent (mail and online),2016-02-08T08:23:45.713584,User_14,2016-02-08T08:07:47.362624,2016-02-08T08:21:47.738984,840.37636,True
Case_1,O_Create Offer & O_Created,2016-02-08T08:41:10.294656,User_9,2016-02-08T08:23:45.713584,2016-02-08T08:37:12.660974,806.94739,True
Case_1,O_Sent (mail and online),2016-02-08T08:52:39.030490,User_3,2016-02-08T08:41:10.294656,2016-02-08T08:52:38.930490,688.635834,True
Case_1,O_Create Offer & O_Created,2016-02-08T09:06:32.352690,User_108,2016-02-08T08:52:39.030490,2016-02-08T09:04:28.478642,709.448152,True
Case_1,O_Sent (mail and online),2016-02-08T09:15:26.742485,User_17,2016-02-08T09:06:32.352690,2016-02-08T09:15:26.642485,534.289795,True
Case_1,W_Call after offers & A_Complete,2016-02-08T09:16:30.936270,User_32,2016-02-08T09:15:26.742485,2016-02-08T09:15:26.742485,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-08T09:21:28.939220,User_44,2016-02-08T09:16:30.936270,2016-02-08T09:21:28.739220,297.80295,True
Case_1,W_Call after offers & A_Complete,2016-03-13T00:25:18.931693,User_56,2016-02-08T08:23:45.713584,2016-02-08T08:23:45.713584,0.0,False
Case_1,W_Validate application & A_Validating,2016-03-13T00:25:40.964698,User_80,2016-03-13T00:25:18.931693,2016-03-13T00:25:18.931693,0.0,False
Case_1,O_Returned,2016-03-13T05:35:10.232109,User_68,2016-03-13T00:25:40.964698,2016-03-13T05:19:00,17599.035302,True
Case_1,END,2016-03-13T05:35:10.232109,,,,0.0,False
Case_10,A_Create Application,2016-02-01T12:39:38.285902,User_1,2016-02-01T12:39:38.185902,2016-02-01T12:39:38.185902,0.0,False
Case_10,A_Submitted,2016-02-07T19:06:57.663995,User_1,2016-02-01T12:39:38.285902,2016-02-07T19:06:57.451737,541639.165835,True
Case_10,W_Handle leads,2016-02-07T19:06:57.763995,User_111,2016-02-07T19:06:57.663995,2016-02-07T19:06:57.663995,0.0,False
Case_10,W_Complete application & A_Concept,2016-02-14T21:31:52.459024,User_80,2016-02-07T19:06:57.763995,2016-02-07T19:06:57.763995,0.0,False
Case_10,A_Accepted,2016-02-15T06:00:36.512264,User_68,2016-02-14T21:31:52.459024,2016-02-15T05:53:42.960926,30110.501902,True
Case_10,O_Create Offer & O_Created,2016-02-15T06:08:48.013527,User_68,2016-02-15T06:00:36.512264,2016-02-15T06:08:15.508686,458.996422,True
Case_10,O_Sent (mail and online),2016-02-15T06:12:15.335868,User_68,2016-02-15T06:08:48.013527,2016-02-15T06:12:15.163414,207.149887,True
Case_10,W_Call after offers & A_Complete,2016-02-15T06:29:50.454489,User_37,2016-02-15T06:12:15.335868,2016-02-15T06:12:15.335868,0.0,False
Case_10,O_Create Offer & O_Created,2016-02-15T06:30:03.948890,User_30,2016-02-15T06:29:50.454489,2016-02-15T06:29:50.454489,0.0,False
Case_10,O_Sent (mail and online),2016-02-15T06:30:04.048890,User_30,2016-02-15T06:30:03.948890,2016-02-15T06:30:03.948890,0.0,False
Case_10,O_Create Offer & O_Created,2016-02-15T06:34:02.434211,User_30,2016-02-15T06:30:04.048890,2016-02-15T06:30:04.048890,0.0,False
Case_10,O_Sent (mail and online),2016-02-15T06:35:27.947516,User_30,2016-02-15T06:34:02.434211,2016-02-15T06:34:02.434211,0.0,False
Case_10,W_Call after offers & A_Complete,2016-02-15T06:38:50.188556,User_11,2016-02-15T06:35:27.947516,2016-02-15T06:35:27.947516,0.0,False
Case_10,W_Validate application & A_Validating,2016-02-15T06:47:41.744766,User_95,2016-02-15T06:38:50.188556,2016-02-15T06:38:50.188556,0.0,False
Case_10,O_Returned,2016-02-15T06:48:53.683479,User_30,2016-02-15T06:47:41.744766,2016-02-15T06:47:41.744766,0.0,False
Case_10,W_Call after offers & A_Complete,2016-04-15T06:37:01.939177,User_128,2016-02-15T06:30:04.048890,2016-02-15T06:30:04.048890,0.0,False
