case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-13T21:05:36.519349,User_1,2016-02-01T10:00:00.117497,2016-02-13T21:05:36.030071,1076735.912574,True
Case_1,W_Complete application & A_Concept,2016-02-13T21:06:08.024297,User_110,2016-02-13T21:05:36.519349,2016-02-13T21:05:36.519349,0.0,False
Case_1,A_Accepted,2016-02-13T21:12:43.356718,User_1,2016-02-13T21:06:08.024297,2016-02-13T21:12:00.663898,352.639601,True
Case_1,O_Create Offer & O_Created,2016-02-14T07:28:17.445229,User_114,2016-02-13T21:12:43.356718,2016-02-14T07:27:57.188375,36913.831657,True
Case_1,O_Sent (mail and online),2016-02-14T07:29:29.592445,User_114,2016-02-14T07:28:17.445229,2016-02-14T07:29:29.492445,72.047216,True
Case_1,W_Call after offers & A_Complete,2016-02-18T10:38:47.763889,User_58,2016-02-14T07:29:29.592445,2016-02-18T10:33:21.766326,356632.173881,True
Case_1,O_Create Offer & O_Created,2016-02-18T10:40:30.033414,User_117,2016-02-18T10:38:47.763889,2016-02-18T10:38:47.763889,0.0,False
Case_1,O_Sent (mail and online),2016-02-18T10:40:30.198814,User_112,2016-02-18T10:40:30.033414,2016-02-18T10:40:30.033414,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-19T19:56:13.414832,User_140,2016-02-18T10:40:30.198814,2016-02-19T19:55:56.942627,119726.743813,True
Case_1,A_Cancelled & O_Cancelled,2016-02-20T15:40:31.486580,User_121,2016-02-19T19:56:13.414832,2016-02-20T15:40:31.286580,71057.871748,True
Case_1,END,2016-02-20T15:40:31.486580,,,,0.0,False
Case_10,A_Create Application,2016-02-01T12:39:38.285902,User_1,2016-02-01T12:39:38.185902,2016-02-01T12:39:38.185902,0.0,False
Case_10,A_Submitted,2016-02-13T21:05:37.935023,User_1,2016-02-01T12:39:38.285902,2016-02-13T21:05:37.340374,1067159.054472,True
Case_10,W_Handle leads,2016-02-13T21:05:48.051625,User_42,2016-02-13T21:05:37.935023,2016-02-13T21:05:37.935023,0.0,False
Case_10,W_Complete application & A_Concept,2016-02-13T21:06:37.653283,User_42,2016-02-13T21:05:48.051625,2016-02-13T21:05:48.051625,0.0,False
Case_10,A_Accepted,2016-02-14T00:40:57.502200,User_79,2016-02-13T21:06:37.653283,2016-02-14T00:36:19.111943,12581.45866,True
Case_10,O_Create Offer & O_Created,2016-02-14T07:29:02.466291,User_114,2016-02-14T00:40:57.502200,2016-02-14T07:28:43.893598,24466.391398,True
Case_10,O_Sent (mail and online),2016-02-14T07:30:39.689751,User_127,2016-02-14T07:29:02.466291,2016-02-14T07:30:16.115639,73.649348,True
Case_10,O_Create Offer & O_Created,2016-02-14T07:31:33.340668,User_127,2016-02-14T07:30:39.689751,2016-02-14T07:31:27.823388,48.133637,True
Case_10,O_Sent (mail and online),2016-02-14T07:32:59.176481,User_114,2016-02-14T07:31:33.340668,2016-02-14T07:32:59.076481,85.735813,True
Case_10,O_Create Offer & O_Created,2016-02-14T07:36:37.072773,User_127,2016-02-14T07:32:59.176481,2016-02-14T07:34:02.009578,62.833097,True
Case_10,O_Sent (mail and online),2016-02-14T07:36:52.620326,User_127,2016-02-14T07:36:37.072773,2016-02-14T07:36:52.520326,15.447553,True
