case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Handle leads,2016-02-02T13:38:56.218520,User_123,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T15:45:50.376026,User_111,2016-02-02T13:38:56.218520,2016-02-02T13:38:56.218520,0.0,False
Case_1,A_Accepted,2016-02-02T15:51:20.642511,User_11,2016-02-02T15:45:50.376026,2016-02-02T15:45:50.376026,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:51:29.441697,User_11,2016-02-02T15:51:20.642511,2016-02-02T15:51:20.642511,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:51:29.724730,User_11,2016-02-02T15:51:29.441697,2016-02-02T15:51:29.441697,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:52:21.899468,User_11,2016-02-02T15:51:29.724730,2016-02-02T15:51:29.724730,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T16:10:25.970487,User_11,2016-02-02T15:52:21.899468,2016-02-02T15:52:21.899468,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T16:10:50.991908,User_11,2016-02-02T16:10:25.970487,2016-02-02T16:10:25.970487,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T16:10:51.091908,User_11,2016-02-02T16:10:50.991908,2016-02-02T16:10:50.991908,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T16:14:58.118111,User_49,2016-02-02T16:10:25.970487,2016-02-02T16:10:25.970487,0.0,False
Case_1,A_Cancelled & O_Cancelled,2016-02-02T16:14:58.318111,User_1,2016-02-02T16:14:58.118111,2016-02-02T16:14:58.118111,0.0,False
