case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T08:08:00.586455,User_1,2016-02-01T10:00:00.117497,2016-02-02T08:08:00.100000,79679.982503,True
Case_1,W_Handle leads,2016-02-02T08:08:01.193213,User_123,2016-02-02T08:08:00.586455,2016-02-02T08:08:00.586455,0.0,False
Case_1,W_Complete application & A_Concept,2016-02-02T08:10:33.510499,User_111,2016-02-02T08:08:01.193213,2016-02-02T08:08:01.193213,0.0,False
Case_1,A_Accepted,2016-02-02T08:55:51.698164,User_12,2016-02-02T08:10:33.510499,2016-02-02T08:55:00.100000,2666.589501,True
Case_1,O_Create Offer & O_Created,2016-02-02T08:57:19.731166,User_113,2016-02-02T08:55:51.698164,2016-02-02T08:55:51.698164,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T08:57:19.831166,User_12,2016-02-02T08:57:19.731166,2016-02-02T08:57:19.731166,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T11:18:43.718078,User_94,2016-02-02T08:57:19.831166,2016-02-02T08:57:19.831166,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T11:19:43.596814,User_4,2016-02-02T11:18:43.718078,2016-02-02T11:18:43.718078,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T11:54:22.076754,User_49,2016-02-02T11:19:43.596814,2016-02-02T11:52:58.295987,1994.699173,True
Case_1,W_Call after offers & A_Complete,2016-02-02T12:02:01.583931,User_68,2016-02-02T11:54:22.076754,2016-02-02T11:54:22.076754,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T12:03:16.289608,User_1,2016-02-02T12:02:01.583931,2016-02-02T12:02:01.583931,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T12:03:16.895659,User_10,2016-02-02T12:03:16.289608,2016-02-02T12:03:16.289608,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T12:05:50.097312,User_6,2016-02-02T12:03:16.895659,2016-02-02T12:03:16.895659,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T12:06:09.044924,User_66,2016-02-02T12:05:50.097312,2016-02-02T12:05:50.097312,0.0,False
Case_1,O_Returned,2016-02-02T12:06:33.199453,User_118,2016-02-02T12:06:09.044924,2016-02-02T12:06:09.044924,0.0,False
Case_1,W_Validate application & A_Validating,2016-02-02T12:23:25.946673,User_31,2016-02-02T12:02:01.583931,2016-02-02T12:02:01.583931,0.0,False
Case_1,O_Returned,2016-02-02T12:27:34.962458,User_87,2016-02-02T12:23:25.946673,2016-02-02T12:23:25.946673,0.0,False
Case_1,A_Incomplete,2016-02-02T12:27:53.861918,User_27,2016-02-02T12:27:34.962458,2016-02-02T12:27:34.962458,0.0,False
Case_1,A_Validating,2016-02-02T12:28:05.939441,User_29,2016-02-02T12:27:53.861918,2016-02-02T12:27:53.861918,0.0,False
Case_1,END,2016-02-02T12:28:05.939441,,,,0.0,False
Case_10,A_Create Application,2016-02-01T12:39:38.285902,User_12,2016-02-01T12:39:38.185902,2016-02-01T12:39:38.185902,0.0,False
Case_10,A_Submitted,2016-02-02T08:08:03.710301,User_1,2016-02-01T12:39:38.285902,2016-02-02T08:08:03.351570,70105.065668,True
Case_10,W_Handle leads,2016-02-02T08:08:08.454039,User_31,2016-02-02T08:08:03.710301,2016-02-02T08:08:03.710301,0.0,False
Case_10,W_Complete application & A_Concept,2016-02-02T10:15:02.611545,User_39,2016-02-02T08:08:08.454039,2016-02-02T08:08:08.454039,0.0,False
Case_10,A_Accepted,2016-02-02T13:29:40.172253,User_74,2016-02-02T10:15:02.611545,2016-02-02T13:27:50.821116,11568.209571,True
Case_10,O_Create Offer & O_Created,2016-02-02T14:19:01.533859,User_8,2016-02-02T13:29:40.172253,2016-02-02T14:18:49.189384,2949.017131,True
Case_10,O_Sent (mail and online),2016-02-02T14:19:50.036196,User_36,2016-02-02T14:19:01.533859,2016-02-02T14:19:01.533859,0.0,False
Case_10,W_Call after offers & A_Complete,2016-02-02T14:20:29.116966,User_30,2016-02-02T14:19:50.036196,2016-02-02T14:19:50.036196,0.0,False
Case_10,A_Cancelled & O_Cancelled,2016-02-02T15:22:52.573182,User_38,2016-02-02T14:20:29.116966,2016-02-02T15:22:52.373182,3743.256216,True
Case_10,END,2016-02-02T15:22:52.573182,,,,0.0,False
Case_100,A_Create Application,2016-02-02T13:38:55.170003,User_8,2016-02-02T13:38:54.975443,2016-02-02T13:38:54.975443,0.0,False
Case_100,A_Submitted,2016-02-02T13:47:39.965714,User_1,2016-02-02T13:38:55.170003,2016-02-02T13:47:39.804811,524.634808,True
Case_100,W_Complete application & A_Concept,2016-02-02T13:47:40.165714,User_36,2016-02-02T13:47:39.965714,2016-02-02T13:47:39.965714,0.0,False
Case_100,A_Accepted,2016-02-03T08:18:28.531826,User_47,2016-02-02T13:47:40.165714,2016-02-03T08:16:00,66499.834286,True
Case_100,O_Create Offer & O_Created,2016-02-03T08:19:24.668948,User_117,2016-02-03T08:18:28.531826,2016-02-03T08:18:28.531826,0.0,False
Case_100,O_Sent (mail and online),2016-02-03T08:19:24.768948,User_12,2016-02-03T08:19:24.668948,2016-02-03T08:19:24.668948,0.0,False
Case_100,W_Call after offers & A_Complete,2016-02-03T08:21:12.255400,User_92,2016-02-03T08:19:24.768948,2016-02-03T08:19:24.768948,0.0,False
Case_100,A_Cancelled & O_Cancelled,2016-02-03T09:23:01.906200,User_17,2016-02-03T08:21:12.255400,2016-02-03T09:23:00,3707.7446,True
Case_100,END,2016-02-03T09:23:01.906200,,,,0.0,False
Case_11,A_Create Application,2016-02-01T12:45:53.206701,User_13,2016-02-01T12:45:53.106701,2016-02-01T12:45:53.106701,0.0,False
Case_11,A_Submitted,2016-02-02T08:08:04.057890,User_1,2016-02-01T12:45:53.206701,2016-02-02T08:08:03.710301,69730.5036,True
Case_11,W_Complete application & A_Concept,2016-02-02T08:08:04.257890,User_97,2016-02-02T08:08:04.057890,2016-02-02T08:08:04.057890,0.0,False
Case_11,A_Accepted,2016-02-02T08:28:42.573172,User_85,2016-02-02T08:08:04.257890,2016-02-02T08:26:00.100000,1075.84211,True
Case_11,O_Create Offer & O_Created,2016-02-02T08:33:29.664335,User_116,2016-02-02T08:28:42.573172,2016-02-02T08:28:42.573172,0.0,False
Case_11,O_Sent (mail and online),2016-02-02T08:33:32.118485,User_17,2016-02-02T08:33:29.664335,2016-02-02T08:33:29.664335,0.0,False
Case_11,O_Create Offer & O_Created,2016-02-02T08:52:36.857552,User_18,2016-02-02T08:33:32.118485,2016-02-02T08:52:09.599465,1117.48098,True
Case_11,O_Sent (mail and online),2016-02-02T08:52:40.942049,User_9,2016-02-02T08:52:36.857552,2016-02-02T08:52:36.857552,0.0,False
Case_11,O_Create Offer & O_Created,2016-02-02T08:53:26.644969,User_90,2016-02-02T08:52:40.942049,2016-02-02T08:52:40.942049,0.0,False
Case_11,O_Sent (mail and online),2016-02-02T08:53:26.839265,User_1,2016-02-02T08:53:26.644969,2016-02-02T08:53:26.644969,0.0,False
Case_11,W_Call after offers & A_Complete,2016-02-02T08:55:15.524168,User_124,2016-02-02T08:52:40.942049,2016-02-02T08:52:40.942049,0.0,False
Case_11,W_Call after offers & A_Complete,2016-02-02T08:57:32.581212,User_45,2016-02-02T08:53:26.839265,2016-02-02T08:53:26.839265,0.0,False
Case_11,A_Cancelled & O_Cancelled,2016-02-02T08:57:32.781212,User_15,2016-02-02T08:57:32.581212,2016-02-02T08:57:32.581212,0.0,False
Case_11,W_Validate application & A_Validating,2016-02-03T06:39:49.335007,User_134,2016-02-02T08:55:15.524168,2016-02-02T08:55:15.524168,0.0,False
Case_11,O_Returned,2016-02-03T08:38:49.750333,User_90,2016-02-03T06:39:49.335007,2016-02-03T08:30:02.267821,6612.932814,True
Case_11,A_Incomplete,2016-02-03T08:50:57.226244,User_3,2016-02-03T08:38:49.750333,2016-02-03T08:38:49.750333,0.0,False
Case_11,A_Validating,2016-02-03T08:51:26.681622,User_75,2016-02-03T08:50:57.226244,2016-02-03T08:50:57.226244,0.0,False
Case_11,END,2016-02-03T08:51:26.681622,,,,0.0,False
Case_12,A_Create Application,2016-02-01T12:52:09.535286,User_14,2016-02-01T12:52:09.435286,2016-02-01T12:52:09.435286,0.0,False
Case_12,A_Submitted,2016-02-02T08:08:04.512973,User_1,2016-02-01T12:52:09.535286,2016-02-02T08:08:04.057890,69354.522604,True
Case_12,W_Handle leads,2016-02-02T08:08:26.808859,User_42,2016-02-02T08:08:04.512973,2016-02-02T08:08:04.512973,0.0,False
Case_12,W_Complete application & A_Concept,2016-02-02T08:08:29.337625,User_133,2016-02-02T08:08:26.808859,2016-02-02T08:08:26.808859,0.0,False
Case_12,A_Accepted,2016-02-02T09:57:51.159666,User_101,2016-02-02T08:08:29.337625,2016-02-02T09:53:00.100000,6270.762375,True
Case_12,O_Create Offer & O_Created,2016-02-02T09:58:15.638381,User_35,2016-02-02T09:57:51.159666,2016-02-02T09:57:51.159666,0.0,False
Case_12,O_Sent (mail and online),2016-02-02T09:58:15.738381,User_37,2016-02-02T09:58:15.638381,2016-02-02T09:58:15.638381,0.0,False
Case_12,W_Call after offers & A_Complete,2016-02-02T18:47:21.626553,User_97,2016-02-02T09:58:15.738381,2016-02-02T09:58:15.738381,0.0,False
Case_12,A_Cancelled & O_Cancelled,2016-02-02T18:47:21.830622,User_25,2016-02-02T18:47:21.626553,2016-02-02T18:47:21.626553,0.0,False
Case_12,END,2016-02-02T18:47:21.830622,,,,0.0,False
Case_13,A_Create Application,2016-02-01T13:00:27.035560,User_15,2016-02-01T13:00:26.403307,2016-02-01T13:00:26.403307,0.0,False
Case_13,A_Submitted,2016-02-02T08:08:04.818472,User_1,2016-02-01T13:00:27.035560,2016-02-02T08:08:04.512973,68857.477413,True
Case_13,W_Handle leads,2016-02-02T08:10:13.478733,User_117,2016-02-02T08:08:04.818472,2016-02-02T08:08:04.818472,0.0,False
Case_13,W_Complete application & A_Concept,2016-02-02T19:04:41.657500,User_85,2016-02-02T08:10:13.478733,2016-02-02T08:10:13.478733,0.0,False
Case_13,A_Accepted,2016-02-03T07:37:05.439567,User_14,2016-02-02T19:04:41.657500,2016-02-03T07:34:00,44958.3425,True
Case_13,O_Create Offer & O_Created,2016-02-03T07:37:46.091731,User_95,2016-02-03T07:37:05.439567,2016-02-03T07:37:05.439567,0.0,False
Case_13,O_Sent (mail and online),2016-02-03T08:38:00.883410,User_10,2016-02-03T07:37:46.091731,2016-02-03T08:38:00,3613.908269,True
Case_13,O_Create Offer & O_Created,2016-02-03T09:21:54.058878,User_29,2016-02-03T08:38:00.883410,2016-02-03T09:21:41.730468,2620.847058,True
Case_13,O_Sent (mail and online),2016-02-03T09:21:54.158878,User_8,2016-02-03T09:21:54.058878,2016-02-03T09:21:54.058878,0.0,False
Case_13,W_Call after offers & A_Complete,2016-04-03T09:29:51.638976,User_59,2016-02-03T09:21:54.158878,2016-02-03T09:21:54.158878,0.0,False
Case_13,W_Validate application & A_Validating,2016-04-03T09:30:39.511889,User_10,2016-04-03T09:29:51.638976,2016-04-03T09:29:51.638976,0.0,False
Case_13,O_Returned,2016-04-03T09:51:36.625336,User_113,2016-04-03T09:30:39.511889,2016-04-03T09:30:39.511889,0.0,False
Case_13,A_Incomplete,2016-04-03T09:55:50.424474,User_24,2016-04-03T09:51:36.625336,2016-04-03T09:54:00,143.374664,True
Case_13,A_Validating,2016-04-03T09:56:43.131549,User_25,2016-04-03T09:55:50.424474,2016-04-03T09:55:50.424474,0.0,False
Case_13,END,2016-04-03T09:56:43.131549,,,,0.0,False
Case_14,A_Create Application,2016-02-01T13:04:29.102753,User_17,2016-02-01T13:04:29.002753,2016-02-01T13:04:29.002753,0.0,False
Case_14,A_Submitted,2016-02-02T08:08:05.436831,User_1,2016-02-01T13:04:29.102753,2016-02-02T08:08:04.818472,68615.715719,True
Case_14,W_Handle leads,2016-02-02T08:08:05.814321,User_31,2016-02-02T08:08:05.436831,2016-02-02T08:08:05.436831,0.0,False
Case_14,W_Complete application & A_Concept,2016-02-07T11:32:00.719078,User_20,2016-02-02T08:08:05.814321,2016-02-02T08:08:05.814321,0.0,False
Case_14,A_Accepted,2016-02-07T11:34:51.521886,User_3,2016-02-07T11:32:00.719078,2016-02-07T11:32:00.719078,0.0,False
Case_14,O_Create Offer & O_Created,2016-02-07T11:36:03.020009,User_100,2016-02-07T11:34:51.521886,2016-02-07T11:34:51.521886,0.0,False
Case_14,O_Sent (mail and online),2016-02-07T11:36:03.120009,User_101,2016-02-07T11:36:03.020009,2016-02-07T11:36:03.020009,0.0,False
Case_14,O_Create Offer & O_Created,2016-02-07T11:36:31.275841,User_102,2016-02-07T11:36:03.120009,2016-02-07T11:36:03.120009,0.0,False
Case_14,O_Sent (mail and online),2016-02-07T11:36:31.375841,User_108,2016-02-07T11:36:31.275841,2016-02-07T11:36:31.275841,0.0,False
Case_14,O_Create Offer & O_Created,2016-02-07T11:36:52.140087,User_109,2016-02-07T11:36:31.375841,2016-02-07T11:36:31.375841,0.0,False
Case_14,O_Sent (mail and online),2016-02-07T11:36:52.240087,User_11,2016-02-07T11:36:52.140087,2016-02-07T11:36:52.140087,0.0,False
Case_14,W_Call after offers & A_Complete,2016-02-07T11:38:34.465752,User_64,2016-02-07T11:36:03.120009,2016-02-07T11:36:03.120009,0.0,False
