case:concept:name,concept:name,time:timestamp,org:resource,planned_start,actual_start,delay_seconds,was_delayed
Case_1,A_Create Application,2016-02-01T10:00:00.117497,User_1,2016-02-01T10:00:00,2016-02-01T10:00:00,0.0,False
Case_1,A_Submitted,2016-02-02T13:38:55.656458,User_1,2016-02-01T10:00:00.117497,2016-02-02T13:38:55.170003,99535.052506,True
Case_1,W_Complete application & A_Concept,2016-02-02T14:15:37.155765,User_17,2016-02-02T13:38:55.656458,2016-02-02T13:38:55.656458,0.0,False
Case_1,A_Accepted,2016-02-02T14:19:21.394065,User_1,2016-02-02T14:15:37.155765,2016-02-02T14:15:37.155765,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T14:20:24.730269,User_1,2016-02-02T14:19:21.394065,2016-02-02T14:19:21.394065,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:20:16.910851,User_17,2016-02-02T14:20:24.730269,2016-02-02T14:20:24.730269,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T15:27:44.523669,User_2,2016-02-02T15:20:16.910851,2016-02-02T15:20:16.910851,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:32:25.054356,User_106,2016-02-02T15:27:44.523669,2016-02-02T15:27:44.523669,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:32:25.154356,User_85,2016-02-02T15:32:25.054356,2016-02-02T15:32:25.054356,0.0,False
Case_1,O_Create Offer & O_Created,2016-02-02T15:32:36.111063,User_121,2016-02-02T15:32:25.154356,2016-02-02T15:32:25.154356,0.0,False
Case_1,O_Sent (mail and online),2016-02-02T15:32:36.261334,User_25,2016-02-02T15:32:36.111063,2016-02-02T15:32:36.111063,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T15:35:25.963128,User_97,2016-02-02T15:32:36.261334,2016-02-02T15:32:36.261334,0.0,False
Case_1,W_Call after offers & A_Complete,2016-02-02T15:36:15.640382,User_32,2016-02-02T15:32:25.154356,2016-02-02T15:32:25.154356,0.0,False
